Rank,Title,Year,Predicted_Rating,Recommendation_Score,IMDb_Rating,Runtime_mins,Director,Runtime_Vs_Your_Avg,IMDb_Vs_Your_Avg,Predicted_Vs_Your_Avg,Good_Runtime_Match,Good_IMDb_Match,High_Confidence,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist
1,12,2007,5.28,0.314,0.0,0,Nikita Mikhalkov,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
2,1987: When the Day Comes,2017,6.09,0.354,0.0,0,Jang Joon-hwan,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
3,200 Pounds Beauty,2006,5.26,0.313,0.0,0,Kim Yong-hwa,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
4,23,1998,5.38,0.319,0.0,0,Hans-Christian Schmid,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
5,3 Faces,2018,6.18,0.359,0.0,0,Jafar Panahi,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
6,3-Iron,2004,5.29,0.314,0.0,0,Kim Ki-duk,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
7,71 Fragments of a Chronology of Chance,1994,5.33,0.316,0.0,0,Michael Haneke,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
8,92 Legendary La Rose Noire,1992,5.33,0.316,0.0,0,Jeffrey Lau,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
9,A Better Tomorrow,1986,5.32,0.316,0.0,0,John Woo,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
10,A Bittersweet Life,2005,5.25,0.312,0.0,0,Kim Jee-woon,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
11,A Chinese Ghost Story,1987,5.32,0.316,0.0,0,Siu-Tung Ching,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
12,A Chinese Odyssey: Part One - Pandora's Box,1995,5.33,0.316,0.0,0,Jeffrey Lau,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
13,A Christmas Tale,2008,5.31,0.315,0.0,0,Arnaud Desplechin,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
14,A City of Sadness,1989,5.32,0.316,0.0,0,Hsiao-Hsien Hou,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
15,A Cruel Romance,1984,5.32,0.316,0.0,0,Eldar Ryazanov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
16,A Cube of Sugar,2011,5.85,0.342,0.0,0,Reza Mirkarimi,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
17,A Dragon Arrives!,2016,5.99,0.35,0.0,0,Mani Haghighi,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
18,A Few Cubic Meters of Love,2014,6.03,0.352,0.0,0,Jamshid Mahmoudi,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
19,A Few Days from the Life of I.I. Oblomov,1980,5.32,0.316,0.0,0,Nikita Mikhalkov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
20,A Flood in Baath Country,2005,7.307,0.565,7.5,46,Omar Amiralay,-60.201,0.131,-0.624,False,True,False,0,0,0,0
21,A Fugitive from the Past,1965,5.33,0.316,0.0,0,Tomu Uchida,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
22,A Geisha,1953,5.31,0.315,0.0,0,Kenji Mizoguchi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
23,A Girl Walks Home Alone at Night,2014,6.03,0.352,0.0,0,Ana Lily Amirpour,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
24,A Hard Day,2014,6.03,0.352,0.0,0,Kim Seong-hun,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
25,A House Built on Water,2002,5.34,0.317,0.0,0,Bahman Farmanara,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
26,A Man from Boulevard des Capucines,1987,5.32,0.316,0.0,0,Alla Surikova,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
27,A Man of Integrity,2017,6.09,0.354,0.0,0,Mohammad Rasoulof,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
28,A Moment of Innocence,1996,5.33,0.316,0.0,0,Mohsen Makhmalbaf,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
29,A Prophet,2009,5.43,0.321,0.0,0,Jacques Audiard,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
30,A Railway Station for Two,1983,5.32,0.316,0.0,0,Eldar Ryazanov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
31,A Room in Town,1982,5.32,0.316,0.0,0,Jacques Demy,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
32,A Scene at the Sea,1991,5.32,0.316,0.0,0,Takeshi Kitano,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
33,A Short Film About Love,1988,5.32,0.316,0.0,0,Krzysztof Kieslowski,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
34,A Story from Chikamatsu,1954,5.31,0.315,0.0,0,Kenji Mizoguchi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
35,A Suit for Wedding,1976,5.32,0.316,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
36,A Sunday in the Country,1984,5.32,0.316,0.0,0,Bertrand Tavernier,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
37,A Tale of Two Sisters,2003,5.3,0.315,0.0,0,Kim Jee-woon,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
38,A Talking Picture,2003,5.3,0.315,0.0,0,Manoel de Oliveira,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
39,A Time for Drunken Horses,2000,5.38,0.319,0.0,0,Bahman Ghobadi,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
40,A Time to Live and a Time to Die,1985,5.32,0.316,0.0,0,Hsiao-Hsien Hou,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
41,A Touch of Zen,1971,5.33,0.316,0.0,0,King Hu,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
42,A Trip to the Moon,1902,5.31,0.315,0.0,0,Georges Méliès,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
43,A Walk in the Fog,2010,5.61,0.33,0.0,0,Bahram Tavakoli,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
44,A Wednesday,2008,5.31,0.315,0.0,0,Neeraj Pandey,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
45,A Wife Confesses,1961,5.31,0.315,0.0,0,Yasuzô Masumura,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
46,About Elly,2009,5.43,0.321,0.0,0,Asghar Farhadi,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
47,Abraham's Valley,1993,5.33,0.316,0.0,0,Manoel de Oliveira,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
48,Absolutely Tame Is a Horse,2011,5.85,0.342,0.0,0,Abdolreza Kahani,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
49,Actors Studio,2013,6.03,0.352,0.0,0,Alireza Davoudnejad,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
50,Adrift,2009,5.43,0.321,0.0,0,Heitor Dhalia,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
51,Afonya,1975,5.32,0.316,0.0,0,Georgiy Daneliya,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
52,"Aguirre, the Wrath of God",1972,5.33,0.316,0.0,0,Werner Herzog,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
53,Ah Ying,1983,5.32,0.316,0.0,0,Allen Fong,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
54,Ahlam Hind wa Kamilya,1988,5.32,0.316,0.0,0,Mohamed Khan,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
55,Ahlam el-madina,1984,7.886,0.612,6.9,120,Mohamed Malas,13.799,-0.469,-0.046,True,True,True,0,0,0,0
56,Aimee & Jaguar,1999,5.38,0.319,0.0,0,Max Färberböck,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
57,Airlift,2016,5.99,0.35,0.0,0,Raja Menon,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
58,Akira,1988,5.32,0.316,0.0,0,Katsuhiro Ôtomo,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
59,Al Hodoud,1984,8.168,0.636,7.4,98,Duraid Lahham,-8.201,0.031,0.236,True,True,True,0,0,0,0
60,Al hayatt al yawmiyah fi quariah suriyah,1976,7.527,0.568,7.1,80,Omar Amiralay,-26.201,-0.269,-0.404,True,True,False,0,0,0,0
61,Al malaika la tuhaliq fi al-dar albayda,2004,8.099,0.635,7.5,94,Mohamed Asli,-12.201,0.131,0.168,True,True,True,0,0,0,0
62,Al-Qahira,2005,5.25,0.312,0.0,0,Davide Sacchetti,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
63,Al-boustaguy,1968,7.831,0.616,7.2,114,Hussein Kamal,7.799,-0.169,-0.101,True,True,True,0,0,0,0
64,Al-fahd,1972,5.33,0.316,0.0,0,Nabil Maleh,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
65,Al-kompars,1993,8.147,0.643,7.8,100,Nabil Maleh,-6.201,0.431,0.215,True,True,True,0,0,0,0
66,Al-lail,1992,7.83,0.639,7.2,116,Mohamed Malas,9.799,-0.169,-0.102,True,True,True,0,0,0,0
67,Al-mohager,1994,5.33,0.316,0.0,0,Youssef Chahine,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
68,Al-yazerli,1974,5.32,0.316,0.0,0,Qais Al-Zubaidi,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
69,Alamar,2009,5.43,0.321,0.0,0,Pedro González-Rubio,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
70,Alexander Nevsky,1938,5.31,0.315,0.0,0,"Sergei Eisenstein, Dmitriy Vasilev",-106.201,-7.369,-2.621,False,False,False,0,0,0,0
71,Alexandria... Why?,1979,7.906,0.619,7.2,133,Youssef Chahine,26.799,-0.169,-0.026,True,True,True,0,0,0,0
72,Ali Zaoua: Prince of the Streets,2000,7.801,0.616,7.3,90,Nabil Ayouch,-16.201,-0.069,-0.131,True,True,True,0,0,0,0
73,Ali: Fear Eats the Soul,1974,5.32,0.316,0.0,0,Rainer Werner Fassbinder,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
74,Alice,2005,5.25,0.312,0.0,0,Marco Martins,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
75,Alice in the Cities,1974,5.32,0.316,0.0,0,Wim Wenders,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
76,All About Lily Chou-Chou,2001,5.39,0.319,0.0,0,Shunji Iwai,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
77,Alley of Valiants,1970,5.33,0.316,0.0,0,Saeed Motalebi,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
78,Along With the Gods: The Last 49 Days,2018,6.18,0.359,0.0,0,Kim Yong-hwa,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
79,Along With the Gods: The Two Worlds,2017,6.09,0.354,0.0,0,Kim Yong-hwa,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
80,Always,2011,5.85,0.342,0.0,0,Song Il-gon,-106.201,-7.369,-2.081,False,False,False,0,0,0,0
81,Among the Clouds,2008,5.31,0.315,0.0,0,Rouhollah Hejazi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
82,Amor de Perdição: Memórias de uma Família,1978,5.32,0.316,0.0,0,,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
83,Amores Perros,2000,5.38,0.319,0.0,0,Alejandro G. Iñárritu,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
84,Amreeka,2009,5.43,0.321,0.0,0,Cherien Dabis,-106.201,-7.369,-2.501,False,False,False,0,0,0,0
85,An Autumn's Tale,1987,5.32,0.316,0.0,0,Mabel Cheung,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
86,An Ordinary Miracle,1979,5.32,0.316,0.0,0,Mark Zakharov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
87,Anand,1971,5.33,0.316,0.0,0,Hrishikesh Mukherjee,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
88,Anatomy,2000,5.38,0.319,0.0,0,Stefan Ruzowitzky,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
89,And Life Goes On,1992,5.33,0.316,0.0,0,Abbas Kiarostami,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
90,Andaz Apna Apna,1994,5.33,0.316,0.0,0,Rajkumar Santoshi,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
91,Andhadhun,2018,6.18,0.359,0.0,0,Sriram Raghavan,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
92,Andrei Rublev,1966,5.33,0.316,0.0,0,Andrei Tarkovsky,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
93,Aniki Bobo,1942,5.31,0.315,0.0,0,Manoel de Oliveira,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
94,Ankur,1974,5.32,0.316,0.0,0,Shyam Benegal,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
95,Antibodies,2005,5.25,0.312,0.0,0,Christian Alvart,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
96,April Captains,2000,5.38,0.319,0.0,0,Maria de Medeiros,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
97,April Story,1998,5.38,0.319,0.0,0,Shunji Iwai,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
98,Area 88,1985,5.32,0.316,0.0,0,,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
99,Army of Shadows,1969,5.33,0.316,0.0,0,Jean-Pierre Melville,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
100,Arth,1982,5.32,0.316,0.0,0,Mahesh Bhatt,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
101,Artificial Paradises,2012,5.99,0.35,0.0,0,Marcos Prado,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
102,As Far as My Feet Will Carry Me,2001,5.39,0.319,0.0,0,Hardy Martins,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
103,As Simple as That,2008,5.31,0.315,0.0,0,Reza Mirkarimi,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
104,As Tears Go By,1988,5.32,0.316,0.0,0,Wong Kar-Wai,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
105,Ashes of Time,1994,5.33,0.316,0.0,0,Wong Kar-Wai,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
106,Assa,1987,5.32,0.316,0.0,0,Sergey Solovyov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
107,Assarab,1979,7.881,0.616,7.1,100,Ahmed Bouanani,-6.201,-0.269,-0.051,True,True,True,0,0,0,0
108,"At Home Among Strangers, a Stranger Among His Own",1974,5.32,0.316,0.0,0,Nikita Mikhalkov,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
109,At Midnight I'll Take Your Soul,1964,5.33,0.316,0.0,0,José Mojica Marins,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
110,Au hasard Balthazar,1966,5.33,0.316,0.0,0,Robert Bresson,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
111,Autumn Marathon,1979,5.32,0.316,0.0,0,Georgiy Daneliya,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
112,Awaara,1951,5.31,0.315,0.0,0,Raj Kapoor,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
113,Ayla: The Daughter of War,2017,6.09,0.354,0.0,0,Can Ulkay,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
114,Bab El Oued City,1994,5.33,0.316,0.0,0,Merzak Allouache,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
115,Bab el shams,2004,8.124,0.642,7.8,278,Yousry Nasrallah,171.799,0.431,0.193,False,True,True,0,0,0,0
116,Bab'Aziz: The Prince That Contemplated His Soul,2005,5.25,0.312,0.0,0,Nacer Khemir,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
117,Baby,2015,6.01,0.35,0.0,0,Neeraj Pandey,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
118,Bad Blood,1986,5.32,0.316,0.0,0,Leos Carax,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
119,Bad Day Good Day,1988,7.899,0.617,7.1,125,Khairy Beshara,18.799,-0.269,-0.033,True,True,True,0,0,0,0
120,Bad Guy,2001,5.39,0.319,0.0,0,Kim Ki-duk,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
121,Bad Hair,2013,6.03,0.352,0.0,0,Mariana Rondón,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
122,Badla,2019,6.22,0.361,0.0,0,Sujoy Ghosh,-106.201,-7.369,-1.711,False,False,False,0,0,0,0
123,Bag of Rice,1996,5.33,0.316,0.0,0,Mohammad Ali Talebi,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
124,Bajirao Mastani,2015,6.01,0.35,0.0,0,Sanjay Leela Bhansali,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
125,Bajrangi Bhaijaan,2015,6.01,0.35,0.0,0,Kabir Khan,-106.201,-7.369,-1.921,False,False,False,0,0,0,0
126,Balas & Bolinhos - O Regresso,2004,5.29,0.314,0.0,0,Luis Ismael,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
127,Balas & Bolinhos: O Último Capítulo,2012,5.99,0.35,0.0,0,Luis Ismael,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
128,Ballad of Tara,1979,5.32,0.316,0.0,0,Bahram Beyzaie,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
129,Ballad of a Soldier,1959,5.31,0.315,0.0,0,Grigoriy Chukhray,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
130,Bang Boom Bang - Ein todsicheres Ding,1999,5.38,0.319,0.0,0,Peter Thorwarth,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
131,Baran,2001,5.39,0.319,0.0,0,Majid Majidi,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
132,Barbara,2012,5.99,0.35,0.0,0,Christian Petzold,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
133,Barefoot,2005,5.25,0.312,0.0,0,Til Schweiger,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
134,Barefoot in Paradise,2007,5.28,0.314,0.0,0,Bahram Tavakoli,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
135,Barfi!,2012,5.99,0.35,0.0,0,Anurag Basu,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
136,"Bashu, the Little Stranger",1989,5.32,0.316,0.0,0,Bahram Beyzaie,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
137,Battle for Incheon: Operation Chromite,2016,5.99,0.35,0.0,0,John H. Lee,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
138,Battles Without Honor and Humanity,1973,5.33,0.316,0.0,0,Kinji Fukasaku,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
139,Battleship Potemkin,1925,5.31,0.315,0.0,0,Sergei Eisenstein,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
140,Be With You,2018,6.18,0.359,0.0,0,Lee Jang-hoon,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
141,Beautiful City,2004,5.29,0.314,0.0,0,Asghar Farhadi,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
142,Beautiful Duckling,1965,5.33,0.316,0.0,0,Hsing Lee,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
143,Beauty and the Devil,1950,5.31,0.315,0.0,0,René Clair,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
144,Bedevilled,2010,5.61,0.33,0.0,0,Cheol-soo Jang,-106.201,-7.369,-2.321,False,False,False,0,0,0,0
145,Beehive,1975,5.32,0.316,0.0,0,Fereydun Gole,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
146,Before the Fall,2004,5.29,0.314,0.0,0,Dennis Gansel,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
147,Behind the Sun,2001,5.39,0.319,0.0,0,Walter Salles,-106.201,-7.369,-2.541,False,False,False,0,0,0,0
148,Believer,2018,6.18,0.359,0.0,0,Lee Hae-young,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
149,Belle de Jour,1967,5.33,0.316,0.0,0,Luis Buñuel,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
150,Benny's Video,1992,5.33,0.316,0.0,0,Michael Haneke,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
151,Berlin Blues,2003,5.3,0.315,0.0,0,Leander Haußmann,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
152,Berlin Calling,2008,5.31,0.315,0.0,0,Hannes Stöhr,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
153,Beyond Silence,1996,5.33,0.316,0.0,0,Caroline Link,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
154,Bhaag Milkha Bhaag,2013,6.03,0.352,0.0,0,Rakeysh Omprakash Mehra,-106.201,-7.369,-1.901,False,False,False,0,0,0,0
155,Bicho de Sete Cabeças,2000,5.38,0.319,0.0,0,Laís Bodanzky,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
156,Bit of Fear,1969,8.155,0.646,7.9,112,Hussein Kamal,5.799,0.531,0.223,True,True,True,0,0,0,0
157,Bitter Dream,2004,5.29,0.314,0.0,0,Mohsen Amiryoussefi,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
158,Black,2005,5.25,0.312,0.0,0,Sanjay Leela Bhansali,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
159,Black Friday,2004,5.29,0.314,0.0,0,Anurag Kashyap,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
160,"Black God, White Devil",1964,5.33,0.316,0.0,0,Glauber Rocha,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
161,Black Mexicans,2018,6.18,0.359,0.0,0,Jorge Pérez Solano,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
162,Black Orpheus,1959,5.31,0.315,0.0,0,Marcel Camus,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
163,Blackboards,2000,5.38,0.319,0.0,0,Samira Makhmalbaf,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
164,Blancanieves,2012,5.99,0.35,0.0,0,Pablo Berger,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
165,Blind Beast,1969,5.33,0.316,0.0,0,Yasuzô Masumura,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
166,Blind Shaft,2003,5.3,0.315,0.0,0,Yang Li,-106.201,-7.369,-2.631,False,False,False,0,0,0,0
167,Blood,1989,5.32,0.316,0.0,0,Pedro Costa,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
168,Blood Curse,2006,5.26,0.313,0.0,0,"Tiago Guedes, Frederico Serra",-106.201,-7.369,-2.671,False,False,False,0,0,0,0
169,Bloody Spear at Mount Fuji,1955,5.31,0.315,0.0,0,Tomu Uchida,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
170,Boat People,1982,5.32,0.316,0.0,0,Ann Hui,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
171,Bohachi Bushido: Code of the Forgotten Eight,1973,5.33,0.316,0.0,0,Teruo Ishii,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
172,Boiling Point,1990,5.32,0.316,0.0,0,Takeshi Kitano,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
173,Bolivia,1999,5.38,0.319,0.0,0,Israel Adrián Caetano,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
174,Bomb: A Love Story,2018,6.18,0.359,0.0,0,Payman Maadi,-106.201,-7.369,-1.751,False,False,False,0,0,0,0
175,Bombay,1995,5.33,0.316,0.0,0,Mani Ratnam,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
176,Bootleggers,1962,5.31,0.315,0.0,0,Leonid Gaidai,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
177,Border Café,2005,5.25,0.312,0.0,0,Kambuzia Partovi,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
178,Bossa Nova,2000,5.38,0.319,0.0,0,Bruno Barreto,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
179,Boutique,2004,5.29,0.314,0.0,0,Hamid Nematollah,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
180,Branded to Kill,1967,5.33,0.316,0.0,0,Seijun Suzuki,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
181,Breath,2016,5.99,0.35,0.0,0,Narges Abyar,-106.201,-7.369,-1.941,False,False,False,0,0,0,0
182,Breathless,1960,5.31,0.315,0.0,0,Jean-Luc Godard,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
183,Brick and Mirror,1966,5.33,0.316,0.0,0,Ebrahim Golestan,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
184,Bright Future,2002,5.34,0.317,0.0,0,Kiyoshi Kurosawa,-106.201,-7.369,-2.591,False,False,False,0,0,0,0
185,Buddha Collapsed Out of Shame,2007,5.28,0.314,0.0,0,Hana Makhmalbaf,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
186,Buffet Froid,1979,5.32,0.316,0.0,0,Bertrand Blier,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
187,Burnt Money,2000,5.38,0.319,0.0,0,Marcelo Piñeyro,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
188,Butterfly,1999,5.38,0.319,0.0,0,José Luis Cuerda,-106.201,-7.369,-2.551,False,False,False,0,0,0,0
189,"C'est la vie, mon chéri",1993,5.33,0.316,0.0,0,Derek Tung-Sing Yee,-106.201,-7.369,-2.601,False,False,False,0,0,0,0
190,Caché,2005,5.25,0.312,0.0,0,Michael Haneke,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
191,Cafe Setareh,2006,5.26,0.313,0.0,0,Saman Moghadam,-106.201,-7.369,-2.671,False,False,False,0,0,0,0
192,Cairo Station,1958,7.923,0.626,7.5,77,Youssef Chahine,-29.201,0.131,-0.008,True,True,True,0,0,0,0
193,Call Girl,2007,5.28,0.314,0.0,0,António-Pedro Vasconcelos,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
194,Cama adentro,2004,5.29,0.314,0.0,0,Jorge Gaggero,-106.201,-7.369,-2.641,False,False,False,0,0,0,0
195,Cape No. 7,2008,5.31,0.315,0.0,0,Te-Sheng Wei,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
196,Captain Khorshid,1987,5.32,0.316,0.0,0,Nasser Taghvai,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
197,Caramel,2007,7.882,0.616,7.1,95,Nadine Labaki,-11.201,-0.269,-0.05,True,True,True,0,0,0,0
198,Cargo,2009,5.43,0.321,0.0,0,"Ivan Engler, Ralph Etter",-106.201,-7.369,-2.501,False,False,False,0,0,0,0
199,Carmen Comes Home,1951,5.31,0.315,0.0,0,Keisuke Kinoshita,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
200,Carpinteros,2017,6.09,0.354,0.0,0,José María Cabral,-106.201,-7.369,-1.841,False,False,False,0,0,0,0
201,Casa de Areia,2005,5.25,0.312,0.0,0,Andrucha Waddington,-106.201,-7.369,-2.681,False,False,False,0,0,0,0
202,Casanegra,2008,7.943,0.621,7.2,131,Nour Eddine Lakhmari,24.799,-0.169,0.011,True,True,True,0,0,0,0
203,Center Stage,1991,5.32,0.316,0.0,0,Stanley Kwan,-106.201,-7.369,-2.611,False,False,False,0,0,0,0
204,Chak De! India,2007,5.28,0.314,0.0,0,Shimit Amin,-106.201,-7.369,-2.651,False,False,False,0,0,0,0
205,"Chaos, This Is",2007,5.28,0.314,0.0,0,"Youssef Chahine, Khaled Youssef",-106.201,-7.369,-2.651,False,False,False,0,0,0,0
