Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
120,tt0112778,2025-06-11,2025-06-11,,"A Chinese Odyssey: Part One - Pandora's Box","Sai yau gei: Yut gwong bou haap",https://www.imdb.com/title/tt0112778/,Movie,7.5,87,1995,"Action, Adventure, Comedy, Drama, Fantasy",9180,1995-01-21,"Jeffrey Lau",,
121,tt0074151,2025-06-11,2025-06-11,,"The Arch","Dong fu ren",https://www.imdb.com/title/tt0074151/,Movie,7.1,94,1968,"Drama",296,1970-10-14,"Shu Shuen Tong",,
122,tt0093258,2025-06-11,2025-06-11,,"Rouge","Yin ji kau",https://www.imdb.com/title/tt0093258/,Movie,7.3,93,1987,"Drama, Fantasy, Music, Mystery, Romance",3887,1988-01-07,"Stanley Kwan",,
123,tt0109424,2025-06-11,2025-06-11,,"Chungking Express","Chung Hing sam lam",https://www.imdb.com/title/tt0109424/,Movie,7.9,102,1994,"Comedy, Crime, Drama, Mystery, Romance",106779,1996-03-08,"Wong Kar-Wai",9,2025-02-25
124,tt0088126,2025-06-11,2025-06-11,,"Homecoming","Si shui liu nian",https://www.imdb.com/title/tt0088126/,Movie,7.2,96,1984,"Drama",208,1985-04-08,"Ho Yim",,
125,tt0090185,2025-06-11,2025-06-11,,"A Time to Live and a Time to Die","Tóngnián wangshì",https://www.imdb.com/title/tt0090185/,Movie,7.5,138,1985,"Biography, Drama",3806,1988,"Hsiao-Hsien Hou",,
126,tt0093206,2025-06-11,2025-06-11,,"Red Sorghum","Hong gao liang",https://www.imdb.com/title/tt0093206/,Movie,7.3,91,1988,"Drama, History, Romance, War",10444,1989-02,"Yimou Zhang",,
127,tt0082428,2025-06-11,2025-06-11,,"Father and Son","Foo ji ching",https://www.imdb.com/title/tt0082428/,Movie,6.9,97,1981,"Drama",131,1986-09-24,"Allen Fong",,
128,tt0040009,2025-06-11,2025-06-11,,"The Spring River Flows East","Yi jiang chun shui xiang dong liu",https://www.imdb.com/title/tt0040009/,Movie,7.3,192,1947,"Drama, War",394,1947,"Chusheng Cai, Junli Zheng",,
129,tt0117905,2025-06-11,2025-06-11,,"Comrades: Almost a Love Story","Tian mi mi",https://www.imdb.com/title/tt0117905/,Movie,8.1,118,1996,"Drama, Romance",8623,1996-11-02,"Peter Ho-Sun Chan",10,2025-02-25
130,tt0195256,2025-06-11,2025-06-11,,"The Goddess","Shen nu",https://www.imdb.com/title/tt0195256/,Movie,7.7,85,1934,"Drama",2712,1934,"Yonggang Wu",,
131,tt0121180,2025-06-11,2025-06-11,,"The Big Road","Dalu",https://www.imdb.com/title/tt0121180/,Movie,6.6,104,1935,"Comedy, Musical, Drama, War",349,2016-05-31,"Yu Sun",,
