Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
34,tt0083082,2025-06-11,2025-06-11,,"Silvestre","Silvestre",https://www.imdb.com/title/tt0083082/,Movie,7.2,120,1981,"Drama",399,1982-05-06,"João César Monteiro",,
35,tt0256009,2025-06-11,2025-06-11,,"The Devil's Backbone","El espinazo del diablo",https://www.imdb.com/title/tt0256009/,Movie,7.4,106,2001,"Drama, Horror, Thriller",73878,2001-04-20,"Guillermo del Toro",,
36,tt1164999,2025-06-11,2025-06-11,,"Biutiful","Biutiful",https://www.imdb.com/title/tt1164999/,Movie,7.4,148,2010,"Drama, Romance",97014,2011-02-04,"Alejandro G. Iñárritu",,
37,tt0230600,2025-06-11,2025-06-11,,"The Others","The Others",https://www.imdb.com/title/tt0230600/,Movie,7.6,104,2001,"Horror, Mystery, Thriller",416920,2001-08-10,"Alejandro Amenábar",9,2025-08-05
38,tt0013442,2025-06-11,2025-06-11,,"Nosferatu: A Symphony of Horror","Nosferatu, eine Symphonie des Grauens",https://www.imdb.com/title/tt0013442/,Movie,7.8,94,1922,"Fantasy, Horror",120686,1922-12-19,"F.W. Murnau",,
39,tt0098327,2025-06-11,2025-06-11,,"The Seventh Continent","Der siebente Kontinent",https://www.imdb.com/title/tt0098327/,Movie,7.6,108,1989,"Drama",18550,1992-10-09,"Michael Haneke",,
40,tt0454931,2025-06-11,2025-06-11,,"Requiem","Requiem",https://www.imdb.com/title/tt0454931/,Movie,6.8,93,2006,"Drama, Horror",6671,2006-03-02,"Hans-Christian Schmid",,
41,tt0189219,2025-06-11,2025-06-11,,"Spring in a Small Town","Xiao cheng zhi chun",https://www.imdb.com/title/tt0189219/,Movie,7.3,98,1948,"Drama, Romance",3612,1948,"Mu Fei",,
42,tt3508840,2025-06-11,2025-06-11,,"The Assassin","Cike Nie Yinniang",https://www.imdb.com/title/tt3508840/,Movie,6.3,105,2015,"Action, Drama, History",18731,2015-08-27,"Hsiao-Hsien Hou",,
43,tt3885422,2025-06-11,2025-06-11,,"The Spine of Night","The Spine of Night",https://www.imdb.com/title/tt3885422/,Movie,6.4,93,2021,"Animation, Action, Adventure, Fantasy, Horror, Sci-Fi",3322,2021-12-24,"Philip Gelatt, Morgan Galen King",,
44,tt8900142,2025-06-11,2025-06-11,,"The Day I Lost My Shadow","Yom Adaatou Zouli",https://www.imdb.com/title/tt8900142/,Movie,6.1,94,2018,"Drama",338,2019-09-28,"Soudade Kaadan",,
45,tt3810248,2025-06-11,2025-06-11,,"The Valley","Al-Wadi",https://www.imdb.com/title/tt3810248/,Movie,6.6,135,2014,"Drama",75,2016-03-23,"Ghassan Salhab",,
46,tt0091670,2025-06-11,2025-06-11,,"The Sacrifice","Offret",https://www.imdb.com/title/tt0091670/,Movie,7.9,149,1986,"Drama",34005,1986-05-09,"Andrei Tarkovsky",8,2025-05-04
