Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
47,tt0297721,2025-06-11,2025-06-11,,"All About Lily Chou-Chou","Riri Shushu no subete",https://www.imdb.com/title/tt0297721/,Movie,7.5,146,2001,"Crime, Drama, Music, Romance, Thriller",13252,2001-10-06,"Shunji Iwai",,
48,tt0070246,2025-06-11,2025-06-11,,"Battles Without Honor and Humanity","Jingi naki tatakai",https://www.imdb.com/title/tt0070246/,Movie,7.4,99,1973,"Crime, Drama",4664,1973-01-13,"Kinji Fukasaku",,
49,tt0070245,2025-06-11,2025-06-11,,"Hiroshima Death Match","Jinginaki Tatakai: Hiroshima Shito-hen",https://www.imdb.com/title/tt0070245/,Movie,7.4,99,1973,"Action, Crime, Drama, History",2132,1973-04-28,"Kinji Fukasaku",,
50,tt0070244,2025-06-11,2025-06-11,,"Proxy War","Jingi naki tatakai: Dairi sensô",https://www.imdb.com/title/tt0070244/,Movie,7.3,119,1973,"Action, Drama",1713,1973-09-25,"Kinji Fukasaku",,
51,tt0052957,2025-06-11,2025-06-11,,"Odd Obsession","Kagi",https://www.imdb.com/title/tt0052957/,Movie,6.8,107,1959,"Comedy, Drama",1075,1961-05-12,"Kon Ichikawa",,
52,tt0096283,2025-06-11,2025-06-11,,"My Neighbor Totoro","Tonari no Totoro",https://www.imdb.com/title/tt0096283/,Movie,8.1,86,1988,"Animation, Adventure, Comedy, Family, Fantasy",417455,1990-07-13,"Hayao Miyazaki",9,2020-07-13
53,tt0043699,2025-06-11,2025-06-11,,"Carmen Comes Home","Karumen kokyô ni kaeru",https://www.imdb.com/title/tt0043699/,Movie,6.5,86,1951,"Comedy",757,1959-12-22,"Keisuke Kinoshita",,
54,tt0058625,2025-06-11,2025-06-11,,"Woman in the Dunes","Suna no onna",https://www.imdb.com/title/tt0058625/,Movie,8.4,147,1964,"Drama, Thriller",24682,1964-10-25,"Hiroshi Teshigahara",,
55,tt0293416,2025-06-11,2025-06-11,,"Metropolis","Metoroporisu",https://www.imdb.com/title/tt0293416/,Movie,7.2,108,2001,"Animation, Adventure, Drama, Sci-Fi",23552,2002-01-25,"Rintarô",,
56,tt0194426,2025-06-11,2025-06-11,,"The Man Who Stole the Sun","Taiyô wo nusunda otoko",https://www.imdb.com/title/tt0194426/,Movie,7.5,147,1979,"Action, Crime, Thriller",1516,1980-10-09,"Kazuhiko Hasegawa",,
57,tt0768120,2025-06-11,2025-06-11,,"Memories of Matsuko","Kiraware Matsuko no isshô",https://www.imdb.com/title/tt0768120/,Movie,7.8,130,2006,"Comedy, Drama, Musical, Mystery",9309,2006-05-27,"Tetsuya Nakashima",,
58,tt0140542,2025-06-11,2025-06-11,,"Seisaku's Wife","Seisaku no tsuma",https://www.imdb.com/title/tt0140542/,Movie,7.7,93,1965,"Drama, Romance",768,1965-06-25,"Yasuzô Masumura",,
59,tt0061847,2025-06-11,2025-06-11,,"Samurai Rebellion","Jôi-uchi: Hairyô tsuma shimatsu",https://www.imdb.com/title/tt0061847/,Movie,8.3,128,1967,"Drama",15179,1967-12,"Masaki Kobayashi",,
60,tt0045814,2025-06-11,2025-06-11,,"A Geisha","Gion bayashi",https://www.imdb.com/title/tt0045814/,Movie,7.6,85,1953,"Drama",2582,1978-06-11,"Kenji Mizoguchi",,
61,tt0199683,2025-06-11,2025-06-11,,"Kikujiro","Kikujirô no natsu",https://www.imdb.com/title/tt0199683/,Movie,7.7,122,1999,"Drama, Comedy",23225,2000-05-26,"Takeshi Kitano",,
62,tt0092048,2025-06-11,2025-06-11,,"Tampopo","Tanpopo",https://www.imdb.com/title/tt0092048/,Movie,7.9,114,1985,"Comedy",25330,1987-09,"Jûzô Itami",,
63,tt0080979,2025-06-11,2025-06-11,,"Kagemusha: The Shadow Warrior","Kagemusha",https://www.imdb.com/title/tt0080979/,Movie,7.9,162,1980,"Drama, History, War",40194,1980-10-10,"Akira Kurosawa",,
64,tt0158714,2025-06-11,2025-06-11,,"Lady Snowblood","Shurayuki-hime",https://www.imdb.com/title/tt0158714/,Movie,7.6,97,1973,"Action, Crime, Drama, Thriller",17978,1974-03-22,"Toshiya Fujita",,
65,tt0053114,2025-06-11,2025-06-11,,"The Human Condition I: No Greater Love","Ningen no jôken",https://www.imdb.com/title/tt0053114/,Movie,8.5,208,1959,"Drama, History, War",10527,1959-12-14,"Masaki Kobayashi",8,2025-08-05
