Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
76,tt0102678,2025-06-11,2025-06-11,,"The Beach of Lost Children","Chateh al aftal ad-daï'ne",https://www.imdb.com/title/tt0102678/,Movie,6.3,88,1991,"Drama",39,1992-10-21,"Jillali Ferhati",,
77,tt1090680,2025-06-11,2025-06-11,,"Salt of This Sea","Milh Hadha al-Bahr",https://www.imdb.com/title/tt1090680/,Movie,6.8,109,2008,"Drama, Romance",1611,2008-09-03,"Annemarie Jacir",,
78,tt0356117,2025-06-11,2025-06-11,,"Thartharah fawq el-Nil","Thartharah fawq el-Nil",https://www.imdb.com/title/tt0356117/,Movie,7.7,115,1971,"Drama",844,1971-11-15,"Hussein Kamal",,
79,tt1085799,2025-06-11,2025-06-11,,"Chaos, This Is","Heya fawda",https://www.imdb.com/title/tt1085799/,Movie,7.2,124,2007,"Crime, Drama, Romance",2900,2007-11-28,"Youssef Chahine, Khaled Youssef",,
80,tt2099552,2025-06-11,2025-06-11,,"Al-yazerli","Al-yazerli",https://www.imdb.com/title/tt2099552/,Movie,6.4,95,1974,"Drama",37,1974,"Qais Al-Zubaidi",,
81,tt0049746,2025-06-11,2025-06-11,,"Shabab emraa","Shabab emraa",https://www.imdb.com/title/tt0049746/,Movie,7.5,126,1956,"Drama",619,1956-01-09,"Salah Abouseif, Amin Youssef Ghurab, Ahmed Al Sabaawi",,
82,tt0122125,2025-06-11,2025-06-11,,"The Citadel","El kalaa",https://www.imdb.com/title/tt0122125/,Movie,6.3,96,1988,"Drama",91,1988,"Mohamed Chouikh",,
83,tt1664814,2025-06-11,2025-06-11,,"Messages from the Sea","Rassayel el bahr",https://www.imdb.com/title/tt1664814/,Movie,7.4,133,2010,"Drama, Romance",1997,2010-02-03,"Daoud Abdel Sayed",,
84,tt0110545,2025-06-11,2025-06-11,,"Al-mohager","Al-mohager",https://www.imdb.com/title/tt0110545/,Movie,6.5,129,1994,"Drama",1200,1994-09-26,"Youssef Chahine",,
85,tt1310654,2025-06-11,2025-06-11,,"Mascarades","Mascarades",https://www.imdb.com/title/tt1310654/,Movie,6.6,94,2008,"Comedy",430,2008-12-10,"Lyès Salem",,
86,tt0275290,2025-06-11,2025-06-11,,"Darb al-mahabil","Darb al-mahabil",https://www.imdb.com/title/tt0275290/,Movie,6.6,90,1955,"Drama",109,1955-01-01,"Tewfik Saleh",,
87,tt0327835,2025-06-11,2025-06-11,,"The Street Player","El-Harrif",https://www.imdb.com/title/tt0327835/,Movie,7.6,148,1983,"Drama, Sport",1933,1983-07,"Mohamed Khan",,
88,tt1190858,2025-06-11,2025-06-11,,"Amreeka","Amreeka",https://www.imdb.com/title/tt1190858/,Movie,7.0,96,2009,"Drama",3768,2009-06-17,"Cherien Dabis",,
89,tt0332206,2025-06-11,2025-06-11,,"Lieah ya banafsieg","Lieah ya banafsieg",https://www.imdb.com/title/tt0332206/,Movie,6.6,120,1993,"Drama",119,,"Radwan El-Kashef",,
90,tt0308363,2025-06-11,2025-06-11,,"Waiting for Happiness","Heremakono",https://www.imdb.com/title/tt0308363/,Movie,6.6,90,2002,"Drama, Music",1143,2003-01-15,"Abderrahmane Sissako",,
91,tt0784146,2025-06-11,2025-06-11,,"Watch Out for ZouZou","Khally ballak men ZouZou",https://www.imdb.com/title/tt0784146/,Movie,6.6,132,1972,"Comedy, Musical, Romance",589,1972-11-06,"Hasan El-Emam",,
92,tt0185605,2025-06-11,2025-06-11,,"Phantom Beirut","Ashbah Beyrouth",https://www.imdb.com/title/tt0185605/,Movie,7.0,117,1998,"Drama",84,1999-10-13,"Ghassan Salhab",,
93,tt3334996,2025-06-11,2025-06-11,,"Hena maysara","Hena maysara",https://www.imdb.com/title/tt3334996/,Movie,5.8,127,2007,"Action, Crime, Drama, Thriller",781,2007-06-10,"Khaled Youssef",,
94,tt0109185,2025-06-11,2025-06-11,,"Bab El Oued City","Bab El Oued City",https://www.imdb.com/title/tt0109185/,Movie,6.5,93,1994,"Comedy, Drama",233,1994-11-16,"Merzak Allouache",,
95,tt0102459,2025-06-11,2025-06-11,,"War in the Land of Egypt","Al-moaten Masry",https://www.imdb.com/title/tt0102459/,Movie,7.8,90,1991,"Drama",547,1991-12-23,"Salah Abouseif",,
96,tt1684913,2025-06-11,2025-06-11,,"Microphone","Microphone",https://www.imdb.com/title/tt1684913/,Movie,7.3,120,2010,"Comedy, Drama, Music, Musical",1884,2011-09-29,"Ahmad Abdalla",,
97,tt0095111,2025-06-11,2025-06-11,,"The Escape","El-Huroob",https://www.imdb.com/title/tt0095111/,Movie,7.7,122,1991,"Action, Crime, Drama, Thriller",1282,1991-04-16,"Atef El-Tayeb",,
98,tt0107925,2025-06-11,2025-06-11,,"Oral Messages","Rassaelle Chafahyia",https://www.imdb.com/title/tt0107925/,Movie,7.5,108,1991,"Drama",90,1991,"Abdellatif Abdelhamid",,
99,tt3543172,2025-06-11,2025-06-11,,"Al-fahd","Al-fahd",https://www.imdb.com/title/tt3543172/,Movie,6.5,110,1972,"Drama",44,1972,"Nabil Maleh",,
100,tt0184512,2025-06-11,2025-06-11,,"The Flirtation of Girls","Ghazal el-Banat",https://www.imdb.com/title/tt0184512/,Movie,7.6,120,1949,"Comedy, Musical, Romance",632,1996,"Anwar Wagdi",,
101,tt1415290,2025-06-11,2025-06-11,,"Son of Babylon","Syn Babilonu",https://www.imdb.com/title/tt1415290/,Movie,7.2,100,2009,"Drama",1590,2011-02-11,"Mohamed Al Daradji",,
102,tt0107514,2025-06-11,2025-06-11,,"Mercedes","Marcides",https://www.imdb.com/title/tt0107514/,Movie,5.9,108,1993,"Drama",197,1993-08,"Yousry Nasrallah",,
103,tt0075241,2025-06-11,2025-06-11,,"Sun of the Hyenas","Soleil des hyènes",https://www.imdb.com/title/tt0075241/,Movie,7.1,104,1977,"Drama",43,1978-03-02,"Ridha Behi",,
104,tt2443734,2025-06-11,2025-06-11,,"Coming Forth by Day","Al-khoroug lel-nahar",https://www.imdb.com/title/tt2443734/,Movie,6.3,96,2012,"Drama",309,2012-10-18,"Hala Lotfy",,
